artist,artist_followers,artist_popularity,duration_ms,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,lyric_total_word_count,lyric_unique_word_count,popularity,release_date,release_year,song_id,song_name,track,win/loss
Big Sean,5310395,85,284413,0.0385,https://api.spotify.com/v1/audio-analysis/7taXl2C2594pF4gjumrF4W,0.815,284413.0,0.724,7taXl2C2594pF4gjumrF4W,0.0,1.0,0.334,-5.658,1.0,0.0712,97.957,4.0,https://api.spotify.com/v1/tracks/7taXl2C2594pF4gjumrF4W,audio_features,spotify:track:7taXl2C2594pF4gjumrF4W,0.366,672,228,40,2015-02-24,2015,7taXl2C2594pF4gjumrF4W,I Don't F**k With You,I Don't F**k With You,0
Maroon 5,14373990,90,231013,0.000185,https://api.spotify.com/v1/audio-analysis/2bL2gyO6kBdLkNSkxXNh6x,0.279,231013.0,0.742,2bL2gyO6kBdLkNSkxXNh6x,0.0,4.0,0.593,-6.46,0.0,0.0898,189.868,4.0,https://api.spotify.com/v1/tracks/2bL2gyO6kBdLkNSkxXNh6x,audio_features,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,0.328,574,118,72,2015-05-15,2015,2bL2gyO6kBdLkNSkxXNh6x,Animals,Animals,0
One Direction,11481235,84,226600,0.859,https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ,0.672,226600.0,0.52,5O2P9iiztwhomNh8xkR9lJ,0.0,8.0,0.115,-7.747,1.0,0.0353,120.001,4.0,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,audio_features,spotify:track:5O2P9iiztwhomNh8xkR9lJ,0.37,356,122,74,2014-11-17,2014,5O2P9iiztwhomNh8xkR9lJ,Night Changes,Night Changes,0
Sia,9170930,90,216120,0.0197,https://api.spotify.com/v1/audio-analysis/2s1sdSqGcKxpPr5lCl7jAV,0.399,216120.0,0.787,2s1sdSqGcKxpPr5lCl7jAV,6.07e-05,1.0,0.0685,-2.88,1.0,0.0499,117.089,5.0,https://api.spotify.com/v1/tracks/2s1sdSqGcKxpPr5lCl7jAV,audio_features,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,0.572,477,106,71,2015-05-01,2015,2s1sdSqGcKxpPr5lCl7jAV,Chandelier,Chandelier,0
Rae Sremmurd,4208800,82,200080,0.013,https://api.spotify.com/v1/audio-analysis/4scpF6J5uMBvoh6sFB7EL1,0.888,200080.0,0.483,4scpF6J5uMBvoh6sFB7EL1,4.85e-06,6.0,0.0926,-7.797,1.0,0.154,125.008,4.0,https://api.spotify.com/v1/tracks/4scpF6J5uMBvoh6sFB7EL1,audio_features,spotify:track:4scpF6J5uMBvoh6sFB7EL1,0.226,589,189,74,2015-01-06,2015,4scpF6J5uMBvoh6sFB7EL1,No Type,No Type,0
Jaden Smith,573920,81,129733,0.145,https://api.spotify.com/v1/audio-analysis/0aWMostcnfyjuCEcO7sTz5,0.782,129733.0,0.531,0aWMostcnfyjuCEcO7sTz5,0.0501,1.0,0.238,-6.636,1.0,0.168,148.046,4.0,https://api.spotify.com/v1/tracks/0aWMostcnfyjuCEcO7sTz5,audio_features,spotify:track:0aWMostcnfyjuCEcO7sTz5,0.247,415,196,74,2018-06-22,2018,0aWMostcnfyjuCEcO7sTz5,Ghost,GHOST,0
Ariana Grande,20730770,96,236133,0.00937,https://api.spotify.com/v1/audio-analysis/5J4ZkQpzMUFojo1CtAZYpn,0.472,236133.0,0.714,5J4ZkQpzMUFojo1CtAZYpn,0.0,1.0,0.0764,-4.389,0.0,0.0334,98.992,4.0,https://api.spotify.com/v1/tracks/5J4ZkQpzMUFojo1CtAZYpn,audio_features,spotify:track:5J4ZkQpzMUFojo1CtAZYpn,0.24,503,125,76,2014-08-25,2014,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,Love Me Harder,0
Trippie Redd,2188659,91,283320,0.259,https://api.spotify.com/v1/audio-analysis/1pF74yw15wXk12A1NPVWHD,0.715,283321.0,0.529,1pF74yw15wXk12A1NPVWHD,7.48e-06,11.0,0.128,-9.019,0.0,0.0507,148.037,4.0,https://api.spotify.com/v1/tracks/1pF74yw15wXk12A1NPVWHD,audio_features,spotify:track:1pF74yw15wXk12A1NPVWHD,0.467,569,131,74,2018-08-10,2018,1pF74yw15wXk12A1NPVWHD,Bang Bang,BANG!,0
Jon Bellion,749417,79,183344,0.29,https://api.spotify.com/v1/audio-analysis/4FUDWkguOUVpLRAVn5C20z,0.384,183344.0,0.465,4FUDWkguOUVpLRAVn5C20z,2.22e-05,0.0,0.359,-8.554,1.0,0.0341,131.604,4.0,https://api.spotify.com/v1/tracks/4FUDWkguOUVpLRAVn5C20z,audio_features,spotify:track:4FUDWkguOUVpLRAVn5C20z,0.636,310,93,71,2018-11-09,2018,4FUDWkguOUVpLRAVn5C20z,Glory,Blu,0
Tove Lo,1722480,80,209160,0.0703,https://api.spotify.com/v1/audio-analysis/14OxJlLdcHNpgsm4DRwDOB,0.733,209160.0,0.65,14OxJlLdcHNpgsm4DRwDOB,6.59e-05,5.0,0.0829,-3.539,1.0,0.0315,110.003,4.0,https://api.spotify.com/v1/tracks/14OxJlLdcHNpgsm4DRwDOB,audio_features,spotify:track:14OxJlLdcHNpgsm4DRwDOB,0.348,418,122,65,2014-01-01,2014,14OxJlLdcHNpgsm4DRwDOB,Habits (Stay High),Habits (Stay High),0
Florida Georgia Line,411378,0,226586,0.0409,https://api.spotify.com/v1/audio-analysis/7jcDANilo3daVLWuQQtSk5,0.514,226587.0,0.918,7jcDANilo3daVLWuQQtSk5,0.0,7.0,0.342,-4.306,1.0,0.0365,150.035,4.0,https://api.spotify.com/v1/tracks/7jcDANilo3daVLWuQQtSk5,audio_features,spotify:track:7jcDANilo3daVLWuQQtSk5,0.64,483,185,0,2018-11-27,2018,7jcDANilo3daVLWuQQtSk5,Tuesday,May We All,0
Drake,29560061,100,245786,0.493,https://api.spotify.com/v1/audio-analysis/6G8kHiVZ1jW7vHMPVRNZU0,0.826,245787.0,0.318,6G8kHiVZ1jW7vHMPVRNZU0,0.0131,10.0,0.11,-12.391,1.0,0.0574,103.002,4.0,https://api.spotify.com/v1/tracks/6G8kHiVZ1jW7vHMPVRNZU0,audio_features,spotify:track:6G8kHiVZ1jW7vHMPVRNZU0,0.138,403,117,84,2018-06-29,2018,6G8kHiVZ1jW7vHMPVRNZU0,Don't,Don’t Matter To Me (with Michael Jackson),0
Missy Elliott,899691,76,211120,0.533,https://api.spotify.com/v1/audio-analysis/6zsk6uF3MxfIeHPlubKBvR,0.797,211120.0,0.75,6zsk6uF3MxfIeHPlubKBvR,0.108,0.0,0.095,-9.369,1.0,0.247,177.87,4.0,https://api.spotify.com/v1/tracks/6zsk6uF3MxfIeHPlubKBvR,audio_features,spotify:track:6zsk6uF3MxfIeHPlubKBvR,0.74,649,163,71,2001-05-14,2001,6zsk6uF3MxfIeHPlubKBvR,Get Ur Freak On,Get Ur Freak On,0
Kanye West,8783082,92,181573,0.0363,https://api.spotify.com/v1/audio-analysis/3nAq2hCr1oWsIU54tS98pL,0.386,181573.0,0.587,3nAq2hCr1oWsIU54tS98pL,3.71e-06,10.0,0.332,-4.454,1.0,0.0519,96.072,4.0,https://api.spotify.com/v1/tracks/3nAq2hCr1oWsIU54tS98pL,audio_features,spotify:track:3nAq2hCr1oWsIU54tS98pL,0.0565,328,108,71,2016-06-10,2016,3nAq2hCr1oWsIU54tS98pL,Waves,Waves,0
Lil Wayne,6890630,93,316192,0.0216,https://api.spotify.com/v1/audio-analysis/3BUWNzPWz2mDbptZmGEXpB,0.552,316192.0,0.562,3BUWNzPWz2mDbptZmGEXpB,0.0,11.0,0.302,-6.862,1.0,0.164,135.014,4.0,https://api.spotify.com/v1/tracks/3BUWNzPWz2mDbptZmGEXpB,audio_features,spotify:track:3BUWNzPWz2mDbptZmGEXpB,0.439,984,340,73,2018-09-28,2018,3BUWNzPWz2mDbptZmGEXpB,Work It,Let It All Work Out,0
Rihanna,28294269,91,222920,0.113,https://api.spotify.com/v1/audio-analysis/60jzFy6Nn4M0iD1d94oteF,0.563,222920.0,0.75,60jzFy6Nn4M0iD1d94oteF,0.0,11.0,0.0788,-4.496,1.0,0.127,173.906,4.0,https://api.spotify.com/v1/tracks/60jzFy6Nn4M0iD1d94oteF,audio_features,spotify:track:60jzFy6Nn4M0iD1d94oteF,0.812,761,107,72,2009-11-20,2009,60jzFy6Nn4M0iD1d94oteF,Rude,Rude Boy,0
Iggy Azalea,3545366,75,209423,0.181,https://api.spotify.com/v1/audio-analysis/7pNC5ZIKtwUK0ReSpM3P9f,0.741,209423.0,0.726,7pNC5ZIKtwUK0ReSpM3P9f,0.000189,3.0,0.111,-3.77,0.0,0.143,163.991,4.0,https://api.spotify.com/v1/tracks/7pNC5ZIKtwUK0ReSpM3P9f,audio_features,spotify:track:7pNC5ZIKtwUK0ReSpM3P9f,0.527,662,216,64,2014-01-01,2014,7pNC5ZIKtwUK0ReSpM3P9f,Black Widow,Black Widow,0
Post Malone,8812934,96,261800,0.135,https://api.spotify.com/v1/audio-analysis/1ZemPoaj7LBj1RAQrb89EC,0.651,261800.0,0.587,1ZemPoaj7LBj1RAQrb89EC,1.07e-05,11.0,0.149,-7.307,0.0,0.0421,121.838,4.0,https://api.spotify.com/v1/tracks/1ZemPoaj7LBj1RAQrb89EC,audio_features,spotify:track:1ZemPoaj7LBj1RAQrb89EC,0.317,611,151,75,2018-04-27,2018,1ZemPoaj7LBj1RAQrb89EC,Blame,Blame It On Me,0
Jeremih,2872417,83,266840,0.421,https://api.spotify.com/v1/audio-analysis/0Dc7J9VPV4eOInoxUiZrsL,0.851,266840.0,0.525,0Dc7J9VPV4eOInoxUiZrsL,0.0,2.0,0.111,-5.221,0.0,0.0874,97.988,4.0,https://api.spotify.com/v1/tracks/0Dc7J9VPV4eOInoxUiZrsL,audio_features,spotify:track:0Dc7J9VPV4eOInoxUiZrsL,0.405,1066,216,71,2015-12-04,2015,0Dc7J9VPV4eOInoxUiZrsL,Don't Tell 'Em,Don't Tell 'Em,0
Bankroll Fresh,282875,57,198095,0.0361,https://api.spotify.com/v1/audio-analysis/252gJUec2oDsGBPcxZs4nX,0.969,198095.0,0.491,252gJUec2oDsGBPcxZs4nX,0.0,2.0,0.118,-9.859,1.0,0.233,126.048,4.0,https://api.spotify.com/v1/tracks/252gJUec2oDsGBPcxZs4nX,audio_features,spotify:track:252gJUec2oDsGBPcxZs4nX,0.768,762,302,65,2015-07-10,2015,252gJUec2oDsGBPcxZs4nX,Hot Boy,Walked In,0
Clean Bandit,1832660,85,227833,0.162,https://api.spotify.com/v1/audio-analysis/3s4U7OHV7gnj42VV72eSZ6,0.799,227833.0,0.586,3s4U7OHV7gnj42VV72eSZ6,2.03e-06,11.0,0.193,-6.735,1.0,0.0377,120.97,4.0,https://api.spotify.com/v1/tracks/3s4U7OHV7gnj42VV72eSZ6,audio_features,spotify:track:3s4U7OHV7gnj42VV72eSZ6,0.549,518,100,72,2014-01-17,2014,3s4U7OHV7gnj42VV72eSZ6,Rather Be,Rather Be (feat. Jess Glynne),0
Milky Chance,1014942,72,313684,0.41,https://api.spotify.com/v1/audio-analysis/6vECYJHxYmm3Ydt3fF01pE,0.887,313684.0,0.584,6vECYJHxYmm3Ydt3fF01pE,0.000314,11.0,0.101,-8.798,1.0,0.0381,114.016,4.0,https://api.spotify.com/v1/tracks/6vECYJHxYmm3Ydt3fF01pE,audio_features,spotify:track:6vECYJHxYmm3Ydt3fF01pE,0.677,367,100,71,2014-06-20,2014,6vECYJHxYmm3Ydt3fF01pE,Stolen Dance,Stolen Dance,0
Nicki Minaj,13335426,95,260240,0.0668,https://api.spotify.com/v1/audio-analysis/794F99D5BQHS5ZGRXAs7I5,0.964,260240.0,0.605,794F99D5BQHS5ZGRXAs7I5,7.78e-06,9.0,0.214,-6.223,1.0,0.179,129.994,4.0,https://api.spotify.com/v1/tracks/794F99D5BQHS5ZGRXAs7I5,audio_features,spotify:track:794F99D5BQHS5ZGRXAs7I5,0.646,742,223,63,2014-12-15,2014,794F99D5BQHS5ZGRXAs7I5,Anaconda,Anaconda,0
Rich Gang,559135,57,269693,0.0144,https://api.spotify.com/v1/audio-analysis/7DTlsMOQjGysXHpwwpHuPl,0.718,269693.0,0.67,7DTlsMOQjGysXHpwwpHuPl,0.0,1.0,0.0851,-5.236,1.0,0.227,88.764,4.0,https://api.spotify.com/v1/tracks/7DTlsMOQjGysXHpwwpHuPl,audio_features,spotify:track:7DTlsMOQjGysXHpwwpHuPl,0.517,918,310,67,2014-06-05,2014,7DTlsMOQjGysXHpwwpHuPl,Lifestyle,Lifestyle,0
Jason Derulo,6209666,85,217419,0.555,https://api.spotify.com/v1/audio-analysis/5KONnBIQ9LqCxyeSPin26k,0.635,217419.0,0.691,5KONnBIQ9LqCxyeSPin26k,0.0,0.0,0.097,-4.862,1.0,0.258,82.142,4.0,https://api.spotify.com/v1/tracks/5KONnBIQ9LqCxyeSPin26k,audio_features,spotify:track:5KONnBIQ9LqCxyeSPin26k,0.638,539,118,67,2013-09-10,2013,5KONnBIQ9LqCxyeSPin26k,Trumpets,Trumpets,0
Ariana Grande,20730794,96,204093,0.0545,https://api.spotify.com/v1/audio-analysis/0lizgQ7Qw35od7CYaoMBZb,0.506,204093.0,0.628,0lizgQ7Qw35od7CYaoMBZb,0.0,7.0,0.301,-7.316,1.0,0.173,191.708,4.0,https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb,audio_features,spotify:track:0lizgQ7Qw35od7CYaoMBZb,0.556,488,131,83,2014-11-24,2014,0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Santa Tell Me,0
Craig Wayne Boyd,5399,25,197213,0.0515,https://api.spotify.com/v1/audio-analysis/6CkqeHWNY9gEjqQqcEnFF0,0.414,197213.0,0.826,6CkqeHWNY9gEjqQqcEnFF0,0.000173,5.0,0.254,-3.566,1.0,0.0372,166.055,4.0,https://api.spotify.com/v1/tracks/6CkqeHWNY9gEjqQqcEnFF0,audio_features,spotify:track:6CkqeHWNY9gEjqQqcEnFF0,0.76,204,97,20,2015-02-24,2015,6CkqeHWNY9gEjqQqcEnFF0,My Baby's Got A Smile On Her Face,My Baby’s Got A Smile On Her Face,0
City and Colour,596467,65,178927,0.00199,https://api.spotify.com/v1/audio-analysis/5h3y6rYM91WTdcRo6DnWJl,0.54,178927.0,0.813,5h3y6rYM91WTdcRo6DnWJl,0.0002,2.0,0.131,-4.043,0.0,0.031,116.457,4.0,https://api.spotify.com/v1/tracks/5h3y6rYM91WTdcRo6DnWJl,audio_features,spotify:track:5h3y6rYM91WTdcRo6DnWJl,0.573,187,78,43,2015-10-09,2015,5h3y6rYM91WTdcRo6DnWJl,Wasted Love,Wasted Love,0
Echosmith,500460,64,237626,0.0372,https://api.spotify.com/v1/audio-analysis/13P5rwmk2EsoFRIz9UCeh9,0.719,237627.0,0.671,13P5rwmk2EsoFRIz9UCeh9,8.21e-06,8.0,0.12,-6.279,1.0,0.0336,130.027,4.0,https://api.spotify.com/v1/tracks/13P5rwmk2EsoFRIz9UCeh9,audio_features,spotify:track:13P5rwmk2EsoFRIz9UCeh9,0.786,347,88,69,2013-10-04,2013,13P5rwmk2EsoFRIz9UCeh9,Cool Kids,Cool Kids,0
Chris Brown,7554880,89,244133,0.0649,https://api.spotify.com/v1/audio-analysis/3nw9J97nUugT84SIJdjhAV,0.709,244133.0,0.638,3nw9J97nUugT84SIJdjhAV,0.0,1.0,0.0969,-4.3,1.0,0.0405,141.994,4.0,https://api.spotify.com/v1/tracks/3nw9J97nUugT84SIJdjhAV,audio_features,spotify:track:3nw9J97nUugT84SIJdjhAV,0.468,583,186,69,2014-09-12,2014,3nw9J97nUugT84SIJdjhAV,New Flame,New Flame,0
Damien Rice,685112,66,286653,0.134,https://api.spotify.com/v1/audio-analysis/4B2lJinAkeNLSJjcq3dg8Q,0.342,286653.0,0.2,4B2lJinAkeNLSJjcq3dg8Q,0.000153,4.0,0.341,-13.569,1.0,0.0324,133.113,4.0,https://api.spotify.com/v1/tracks/4B2lJinAkeNLSJjcq3dg8Q,audio_features,spotify:track:4B2lJinAkeNLSJjcq3dg8Q,0.0743,302,84,56,2003-06-03,2003,4B2lJinAkeNLSJjcq3dg8Q,The Blower's Daughter,The Blower's Daughter,0
Ariana Grande,20730805,96,214840,0.0064,https://api.spotify.com/v1/audio-analysis/12KUFSHFgT0XCoiSlvdQi4,0.687,214840.0,0.702,12KUFSHFgT0XCoiSlvdQi4,4.35e-05,7.0,0.204,-5.324,0.0,0.0455,129.956,4.0,https://api.spotify.com/v1/tracks/12KUFSHFgT0XCoiSlvdQi4,audio_features,spotify:track:12KUFSHFgT0XCoiSlvdQi4,0.284,408,115,75,2014-08-25,2014,12KUFSHFgT0XCoiSlvdQi4,Break Free,Break Free,0
Iggy Azalea,3545369,75,199938,0.0904,https://api.spotify.com/v1/audio-analysis/3oiMJQAWVaxSubJ7b2VUtX,0.912,199938.0,0.716,3oiMJQAWVaxSubJ7b2VUtX,0.0,10.0,0.0491,-4.141,0.0,0.0697,94.981,4.0,https://api.spotify.com/v1/tracks/3oiMJQAWVaxSubJ7b2VUtX,audio_features,spotify:track:3oiMJQAWVaxSubJ7b2VUtX,0.377,616,239,66,2014-01-01,2014,3oiMJQAWVaxSubJ7b2VUtX,Fancy,Fancy,0
John Legend,4358259,82,269560,0.922,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,0.422,269560.0,0.264,3U4isOIWM3VvDubwSI3y7a,0.0,8.0,0.132,-7.064,1.0,0.0322,119.93,4.0,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,audio_features,spotify:track:3U4isOIWM3VvDubwSI3y7a,0.331,431,123,83,2013-08-30,2013,3U4isOIWM3VvDubwSI3y7a,All Of Me,All of Me,0
Ozuna,12754649,97,226800,0.165,https://api.spotify.com/v1/audio-analysis/5Y9fnynLlIvqtM710MHzfz,0.855,226800.0,0.664,5Y9fnynLlIvqtM710MHzfz,3.97e-05,9.0,0.0937,-7.11,0.0,0.0607,98.015,4.0,https://api.spotify.com/v1/tracks/5Y9fnynLlIvqtM710MHzfz,audio_features,spotify:track:5Y9fnynLlIvqtM710MHzfz,0.626,566,160,80,2017-08-25,2017,5Y9fnynLlIvqtM710MHzfz,Bailando,Síguelo Bailando,0
Charli XCX,1316436,80,169866,0.154,https://api.spotify.com/v1/audio-analysis/0Y1MWB026LYxGvhq4EcMiC,0.659,169866.0,0.911,0Y1MWB026LYxGvhq4EcMiC,0.000304,4.0,0.191,-2.28,1.0,0.0786,91.999,4.0,https://api.spotify.com/v1/tracks/0Y1MWB026LYxGvhq4EcMiC,audio_features,spotify:track:0Y1MWB026LYxGvhq4EcMiC,0.576,435,100,58,2014-12-15,2014,0Y1MWB026LYxGvhq4EcMiC,Boom Clap,Boom Clap,0
Kygo,3961856,88,211362,0.374,https://api.spotify.com/v1/audio-analysis/14sOS5L36385FJ3OL8hew4,0.693,211362.0,0.575,14sOS5L36385FJ3OL8hew4,0.0,9.0,0.252,-6.998,1.0,0.0801,117.999,4.0,https://api.spotify.com/v1/tracks/14sOS5L36385FJ3OL8hew4,audio_features,spotify:track:14sOS5L36385FJ3OL8hew4,0.492,614,396,89,2018-10-26,2018,14sOS5L36385FJ3OL8hew4,Happy,Happy Now (feat. Sandro Cavazza),0
Nico & Vinz,365152,66,247520,0.162,https://api.spotify.com/v1/audio-analysis/1fidCEsYlaVE3pHwKCvpFZ,0.725,247520.0,0.68,1fidCEsYlaVE3pHwKCvpFZ,2.13e-06,8.0,0.158,-5.465,1.0,0.0306,119.939,4.0,https://api.spotify.com/v1/tracks/1fidCEsYlaVE3pHwKCvpFZ,audio_features,spotify:track:1fidCEsYlaVE3pHwKCvpFZ,0.76,463,114,71,2014,2014,1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,Am I Wrong,0
Sam Hunt,1482322,74,192160,0.0951,https://api.spotify.com/v1/audio-analysis/3wx2kQWPn9p5UppQbNhPAk,0.514,192160.0,0.951,3wx2kQWPn9p5UppQbNhPAk,0.0,9.0,0.349,-3.813,1.0,0.0603,171.96,4.0,https://api.spotify.com/v1/tracks/3wx2kQWPn9p5UppQbNhPAk,audio_features,spotify:track:3wx2kQWPn9p5UppQbNhPAk,0.838,489,153,65,2014-10-27,2014,3wx2kQWPn9p5UppQbNhPAk,Leave The Night On,Leave The Night On,0
Maroon 5,14374025,90,189960,0.0205,https://api.spotify.com/v1/audio-analysis/4gbVRS8gloEluzf0GzDOFc,0.742,189960.0,0.713,4gbVRS8gloEluzf0GzDOFc,0.0,1.0,0.059,-5.522,0.0,0.0303,120.032,4.0,https://api.spotify.com/v1/tracks/4gbVRS8gloEluzf0GzDOFc,audio_features,spotify:track:4gbVRS8gloEluzf0GzDOFc,0.879,512,103,76,2015-05-15,2015,4gbVRS8gloEluzf0GzDOFc,Maps,Maps,0
Disclosure,1468968,75,255631,0.0159,https://api.spotify.com/v1/audio-analysis/1BltsyC5W3SAABdxyrDXwi,0.503,255632.0,0.727,1BltsyC5W3SAABdxyrDXwi,9.45e-05,1.0,0.0895,-5.456,1.0,0.167,121.985,4.0,https://api.spotify.com/v1/tracks/1BltsyC5W3SAABdxyrDXwi,audio_features,spotify:track:1BltsyC5W3SAABdxyrDXwi,0.521,374,94,74,2013-01-01,2013,1BltsyC5W3SAABdxyrDXwi,Latch,Latch,0
Coldplay,16135617,89,268466,0.00713,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,0.551,268467.0,0.636,0FDzzruyVECATHXKHFs9eJ,0.00203,6.0,0.217,-7.125,1.0,0.0281,124.996,4.0,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,audio_features,spotify:track:0FDzzruyVECATHXKHFs9eJ,0.153,227,61,76,2014-05-19,2014,0FDzzruyVECATHXKHFs9eJ,A Sky Full Of Stars,A Sky Full of Stars,0
Yella Beezy,96240,69,219552,0.0288,https://api.spotify.com/v1/audio-analysis/5c0Vl3yklw5WX9YI36dPLd,0.803,219552.0,0.648,5c0Vl3yklw5WX9YI36dPLd,0.0,4.0,0.0904,-9.185,0.0,0.198,131.925,4.0,https://api.spotify.com/v1/tracks/5c0Vl3yklw5WX9YI36dPLd,audio_features,spotify:track:5c0Vl3yklw5WX9YI36dPLd,0.538,1095,218,73,2017-12-21,2017,5c0Vl3yklw5WX9YI36dPLd,2 On,That's On Me,0
Katy Perry,11612703,83,215672,0.00314,https://api.spotify.com/v1/audio-analysis/5jrdCoLpJSvHHorevXBATy,0.645,215672.0,0.585,5jrdCoLpJSvHHorevXBATy,0.0,6.0,0.165,-6.122,1.0,0.0513,131.931,4.0,https://api.spotify.com/v1/tracks/5jrdCoLpJSvHHorevXBATy,audio_features,spotify:track:5jrdCoLpJSvHHorevXBATy,0.353,586,231,76,2013-01-01,2013,5jrdCoLpJSvHHorevXBATy,Dark Horse,Dark Horse,0
Ariana Grande,20730828,96,193920,0.0192,https://api.spotify.com/v1/audio-analysis/7vS3Y0IKjde7Xg85LWIEdP,0.66,193920.0,0.805,7vS3Y0IKjde7Xg85LWIEdP,8.83e-06,1.0,0.159,-5.352,0.0,0.153,103.009,4.0,https://api.spotify.com/v1/tracks/7vS3Y0IKjde7Xg85LWIEdP,audio_features,spotify:track:7vS3Y0IKjde7Xg85LWIEdP,0.625,683,187,75,2014-08-25,2014,7vS3Y0IKjde7Xg85LWIEdP,Problem,Problem,0
OneRepublic,6210680,83,257839,0.0654,https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJWlaeSMNwQ62,0.664,257840.0,0.705,6sy3LkhNFjJWlaeSMNwQ62,0.0,1.0,0.115,-4.972,0.0,0.0382,122.017,4.0,https://api.spotify.com/v1/tracks/6sy3LkhNFjJWlaeSMNwQ62,audio_features,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,0.477,635,115,73,2014-01-01,2014,6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,Counting Stars,0
Chris Brown,7554886,89,264946,0.0228,https://api.spotify.com/v1/audio-analysis/7kqcudBGM74MXVoYMaoWkC,0.845,264947.0,0.506,7kqcudBGM74MXVoYMaoWkC,1.03e-06,1.0,0.0879,-5.971,1.0,0.0409,99.051,4.0,https://api.spotify.com/v1/tracks/7kqcudBGM74MXVoYMaoWkC,audio_features,spotify:track:7kqcudBGM74MXVoYMaoWkC,0.647,708,242,73,2014-09-12,2014,7kqcudBGM74MXVoYMaoWkC,Loyal,Loyal,0
Justin Land,411378,0,207173,0.000295,https://api.spotify.com/v1/audio-analysis/0Knptd72nhoBkF6ZPeUtb3,0.562,207173.0,0.644,0Knptd72nhoBkF6ZPeUtb3,0.721,10.0,0.33,-10.283,1.0,0.0384,158.005,4.0,https://api.spotify.com/v1/tracks/0Knptd72nhoBkF6ZPeUtb3,audio_features,spotify:track:0Knptd72nhoBkF6ZPeUtb3,0.729,2537,1019,0,2014-10-01,2014,0Knptd72nhoBkF6ZPeUtb3,"Where It's At (Yep, Yep)","Where It's at, Yep Yep (Instrumental Version)",0
Jason Derulo,6209669,85,193295,0.0802,https://api.spotify.com/v1/audio-analysis/2sLwPnIP3CUVmIuHranJZU,0.697,193296.0,0.621,2sLwPnIP3CUVmIuHranJZU,0.0,9.0,0.162,-6.886,0.0,0.25,81.946,4.0,https://api.spotify.com/v1/tracks/2sLwPnIP3CUVmIuHranJZU,audio_features,spotify:track:2sLwPnIP3CUVmIuHranJZU,0.721,573,198,59,2013-09-10,2013,2sLwPnIP3CUVmIuHranJZU,Wiggle,Wiggle (feat. Snoop Dogg),0
5 Seconds of Summer,3788480,85,203417,0.0169,https://api.spotify.com/v1/audio-analysis/55S2PQgSMYAhgoTCcGCDfw,0.596,203418.0,0.854,55S2PQgSMYAhgoTCcGCDfw,0.0,7.0,0.124,-5.114,0.0,0.463,120.274,4.0,https://api.spotify.com/v1/tracks/55S2PQgSMYAhgoTCcGCDfw,audio_features,spotify:track:55S2PQgSMYAhgoTCcGCDfw,0.152,528,121,86,2018-04-12,2018,55S2PQgSMYAhgoTCcGCDfw,Summer,Youngblood,0
DJ Snake,3530958,89,213733,0.00107,https://api.spotify.com/v1/audio-analysis/67awxiNHNyjMXhVgsHuIrs,0.818,213733.0,0.799,67awxiNHNyjMXhVgsHuIrs,0.128,1.0,0.057,-4.1,0.0,0.156,100.014,4.0,https://api.spotify.com/v1/tracks/67awxiNHNyjMXhVgsHuIrs,audio_features,spotify:track:67awxiNHNyjMXhVgsHuIrs,0.0815,174,21,71,2013-12-18,2013,67awxiNHNyjMXhVgsHuIrs,Turn Down For What,Turn Down for What,0
KONGOS,190043,60,211960,0.0311,https://api.spotify.com/v1/audio-analysis/2kWowW0k4oFymhkr7LmvzO,0.654,211960.0,0.726,2kWowW0k4oFymhkr7LmvzO,6.35e-05,10.0,0.0618,-3.803,0.0,0.0401,103.987,4.0,https://api.spotify.com/v1/tracks/2kWowW0k4oFymhkr7LmvzO,audio_features,spotify:track:2kWowW0k4oFymhkr7LmvzO,0.728,379,102,69,2014-01-27,2014,2kWowW0k4oFymhkr7LmvzO,Come With Me Now,Come with Me Now,0
